Date,Open,High,Low,Close,Adj Close,Volume
1994-03-31,63.862179,64.182693,61.939102,64.102562,31.521292,3583788
1994-04-04,62.179485,63.060898,61.618591,62.820515,30.890869,4226352
1994-04-05,63.301281,63.621796,62.580128,63.381409,31.166695,2835612
1994-04-06,63.141026,63.621796,61.939102,62.580128,30.772671,3701100
1994-04-07,62.980770,63.141026,62.419872,62.980770,30.969700,1960608
1994-04-08,62.660255,62.900642,62.339745,62.339745,30.654463,1797432
1994-04-11,62.500000,63.381409,62.259617,63.060898,31.009085,1663428
1994-04-12,63.221153,63.862179,62.980770,63.621796,31.284891,1314924
1994-04-13,63.461536,63.461536,62.580128,63.381409,31.166695,1735656
1994-04-14,62.980770,62.980770,62.419872,62.500000,30.733271,1290744
1994-04-15,62.339745,62.660255,61.858974,62.019230,30.496847,2420652
1994-04-18,62.099358,62.339745,60.256409,60.817307,29.905836,2772276
1994-04-19,60.657051,61.939102,60.416668,61.217949,30.102833,2516748
1994-04-20,61.458332,61.939102,60.657051,61.217949,30.102833,2197416
1994-04-21,61.298077,61.858974,60.817307,61.698719,30.339262,1735500
1994-04-22,62.019230,62.179485,61.538464,61.538464,30.260452,1270620
1994-04-25,61.458332,62.099358,61.298077,62.019230,30.496847,1923792
1994-04-26,62.019230,62.019230,61.378204,61.538464,30.260452,1701648
1994-04-28,62.820515,62.820515,61.618591,61.939102,30.457458,1847664
1994-04-29,62.099358,62.259617,60.977566,61.057693,30.024054,1190748
1994-05-02,61.057693,61.458332,60.977566,61.458332,30.221050,1357980
1994-05-03,61.298077,61.778847,60.977566,61.698719,30.339262,1719588
1994-05-04,61.778847,62.980770,61.217949,62.740383,30.851482,2376816
1994-05-05,63.221153,63.701923,62.580128,62.660255,30.812088,2137668
1994-05-06,62.259617,62.419872,61.378204,61.939102,30.457458,1823016
1994-05-09,61.538464,61.618591,60.737179,60.817307,29.905836,2082132
1994-05-10,61.698719,61.778847,60.737179,60.897434,29.945253,2001792
1994-05-11,60.737179,60.817307,59.375000,59.775642,29.393625,2536872
1994-05-12,59.935898,60.176281,59.775642,60.096153,29.551222,1678872
1994-05-13,60.336536,61.217949,59.855770,61.137821,30.063450,2610816
1994-05-16,60.897434,61.217949,60.256409,60.737179,29.866438,1136304
1994-05-17,60.897434,62.339745,60.256409,61.057693,30.024054,1757574
1994-05-18,61.217949,61.698719,60.416668,61.378204,30.181656,1678872
1994-05-19,61.378204,62.339745,60.737179,61.858974,30.418053,1727154
1994-05-20,61.858974,62.019230,60.576923,61.057693,30.024054,2658942
1994-05-23,60.416668,60.576923,59.775642,60.256409,29.630020,1886196
1994-05-24,60.576923,61.698719,60.416668,60.897434,29.945253,1746030
1994-05-25,60.737179,60.897434,60.096153,60.897434,29.945253,1479270
1994-05-26,61.217949,62.339745,61.217949,62.179485,30.575672,1264302
1994-05-27,62.179485,63.141026,61.858974,62.820515,30.890869,1350024
1994-05-31,62.500000,63.942307,62.339745,63.782051,31.363697,1569672
1994-06-01,63.621796,64.423080,63.141026,64.262817,31.600107,1527084
1994-06-02,64.583336,64.583336,63.942307,64.102562,31.521292,1017276
1994-06-03,63.621796,64.102562,63.301281,63.301281,31.127281,1223898
1994-06-06,63.461536,63.621796,62.339745,62.500000,30.733271,1387308
1994-06-07,62.179485,62.660255,62.019230,62.500000,30.733271,1096134
1994-06-08,62.820515,62.980770,61.538464,61.698719,30.339262,1282710
1994-06-09,61.698719,62.019230,61.538464,62.019230,30.496847,1289028
1994-06-10,61.698719,61.858974,61.057693,61.217949,30.102833,1392924
1994-06-13,61.217949,61.858974,60.897434,61.858974,30.418053,1015170
1994-06-14,62.019230,62.179485,61.378204,61.538464,30.260452,1542996
1994-06-15,61.538464,61.698719,60.897434,60.897434,29.945253,2201628
1994-06-16,60.897434,61.538464,60.737179,61.538464,30.260452,1539018
1994-06-17,61.698719,62.179485,61.057693,61.217949,30.102833,4462536
1994-06-20,60.897434,61.378204,60.256409,60.737179,29.866438,1670604
1994-06-21,60.576923,60.737179,58.814102,59.134617,29.078403,3173430
1994-06-22,59.294872,59.455128,57.692307,58.653847,28.842009,3766464
1994-06-23,58.974358,60.897434,58.974358,59.294872,29.157206,4047186
1994-06-24,59.134617,60.416668,58.653847,59.294872,29.157206,2343042
1994-06-27,58.974358,60.737179,58.653847,60.737179,29.866438,2415816
1994-06-28,60.256409,60.576923,59.775642,60.576923,30.015713,1676142
1994-06-29,60.416668,61.378204,60.256409,61.057693,30.253948,1771770
1994-06-30,61.217949,61.217949,59.775642,59.775642,29.618696,1662414
1994-07-01,60.576923,60.576923,59.294872,59.455128,29.459871,1493466
1994-07-05,59.775642,60.576923,59.455128,60.256409,29.856907,1597362
1994-07-06,59.935898,60.737179,59.615383,60.576923,30.015713,1335438
1994-07-07,60.897434,61.057693,60.416668,60.737179,30.095133,1157286
1994-07-08,60.416668,60.897434,60.256409,60.737179,30.095133,1105728
1994-07-11,60.737179,60.897434,59.775642,60.576923,30.015713,1189110
1994-07-12,60.256409,60.576923,59.775642,60.096153,29.777493,1387464
1994-07-13,60.256409,60.737179,59.935898,60.096153,29.777493,1227642
1994-07-14,60.096153,61.057693,59.935898,61.057693,30.253948,1938924
1994-07-15,61.057693,61.858974,60.897434,61.378204,30.412758,2240238
1994-07-18,61.378204,61.698719,60.576923,61.378204,30.412758,1265628
1994-07-19,61.378204,62.820515,61.217949,62.660255,31.048018,1792596
1994-07-20,62.980770,63.141026,62.339745,62.500000,30.968603,1364922
1994-07-21,62.660255,62.820515,62.179485,62.179485,30.809792,1204242
1994-07-22,62.500000,63.782051,62.179485,63.621796,31.524456,1342614
1994-07-25,63.621796,64.262817,63.461536,63.942307,31.683270,1584804
1994-07-26,63.782051,63.782051,62.660255,62.980770,31.206835,891462
1994-07-27,63.141026,63.141026,62.179485,62.500000,30.968603,1297608
1994-07-28,62.660255,63.461536,62.500000,63.461536,31.445038,794274
1994-07-29,63.461536,64.903847,63.141026,64.583336,32.000904,1869114
1994-08-01,64.423080,65.064102,64.102562,64.423080,31.921467,1355874
1994-08-02,64.743591,65.224358,64.102562,64.102562,31.762648,1693770
1994-08-03,63.942307,64.262817,63.301281,63.621796,31.524456,1219998
1994-08-04,63.301281,63.621796,62.019230,62.179485,30.809792,2544126
1994-08-05,62.179485,63.141026,62.019230,62.820515,31.127420,825864
1994-08-08,63.301281,63.621796,62.820515,63.461536,31.445038,955188
1994-08-09,63.301281,63.301281,62.500000,62.660255,31.048018,1339338
1994-08-10,62.980770,63.141026,61.057693,61.858974,30.650972,2389998
1994-08-11,61.698719,61.858974,60.576923,61.057693,30.253948,1914198
1994-08-12,61.378204,61.858974,61.057693,61.698719,30.571571,2166762
1994-08-15,61.538464,62.500000,60.897434,62.500000,30.968603,2482662
1994-08-16,62.019230,62.339745,61.698719,62.179485,30.809792,2298738
1994-08-17,62.179485,62.179485,60.897434,61.378204,30.412758,1663350
1994-08-18,60.576923,60.897434,59.935898,60.416668,29.936314,3209310
1994-08-19,60.416668,61.378204,59.615383,61.378204,30.412758,3088878
1994-08-22,61.057693,61.698719,60.897434,61.217949,30.333342,1021878
1994-08-23,61.538464,62.820515,61.538464,62.500000,30.968603,1887210
1994-08-24,62.660255,63.141026,62.179485,63.141026,31.286221,1556178
1994-08-25,63.461536,63.782051,63.301281,63.621796,31.524456,2323620
1994-08-26,64.102562,65.544868,63.942307,65.064102,32.239105,2498496
1994-08-29,65.384613,65.705132,64.102562,64.423080,31.921467,1568892
1994-08-30,64.583336,64.743591,63.461536,64.102562,31.762648,1534104
1994-08-31,63.782051,64.583336,63.782051,63.782051,31.603857,1510704
1994-09-01,64.102562,64.583336,63.942307,64.423080,31.921467,1055028
1994-09-02,64.423080,64.583336,63.942307,64.102562,31.762648,933582
1994-09-06,64.423080,64.423080,63.141026,63.301281,31.365623,886548
1994-09-07,63.461536,63.621796,62.500000,62.820515,31.127420,1258686
1994-09-08,62.820515,63.461536,62.820515,62.980770,31.206835,1041456
1994-09-09,63.141026,63.461536,62.500000,62.980770,31.206835,1417572
1994-09-12,63.301281,63.461536,62.820515,62.980770,31.206835,1190982
1994-09-13,63.301281,63.782051,63.301281,63.461536,31.445038,955422
1994-09-14,63.942307,64.903847,63.782051,64.423080,31.921467,1520376
1994-09-15,64.583336,65.865387,64.423080,65.865387,32.636131,1567956
1994-09-16,65.384613,65.705132,64.903847,65.384613,32.397907,3487224
1994-09-19,65.384613,65.544868,64.423080,64.743591,32.080303,1640106
1994-09-20,64.423080,64.583336,63.301281,63.461536,31.445038,1801098
1994-09-21,63.782051,63.942307,62.500000,63.461536,31.445038,1816308
1994-09-22,64.102562,64.102562,62.500000,62.980770,31.206835,1801722
1994-09-23,62.660255,62.980770,62.179485,62.500000,30.968603,1260870
1994-09-26,62.339745,63.461536,62.339745,63.141026,31.518982,1117662
1994-09-27,63.621796,63.782051,62.339745,62.500000,31.198996,1243320
1994-09-28,62.500000,62.820515,62.339745,62.500000,31.198996,1455012
1994-09-29,62.660255,62.660255,62.339745,62.500000,31.198996,1462110
1994-09-30,62.660255,62.660255,61.698719,61.698719,30.799004,1190514
1994-10-03,62.019230,62.179485,60.737179,61.057693,30.479017,2415660
1994-10-04,60.897434,61.378204,60.096153,60.256409,30.079029,2144220
1994-10-05,60.256409,61.217949,59.935898,60.737179,30.319017,2261766
1994-10-06,60.897434,61.217949,59.935898,60.256409,30.079029,1293162
1994-10-07,60.096153,60.576923,59.775642,59.935898,29.919039,1629888
1994-10-10,60.256409,60.576923,59.935898,60.096153,29.999027,1264770
1994-10-11,60.576923,62.019230,60.416668,62.019230,30.958992,1980030
1994-10-12,62.179485,64.423080,62.019230,64.262817,32.078968,2261610
1994-10-13,64.903847,65.384613,63.621796,64.102562,31.998960,2287662
1994-10-14,64.583336,64.583336,63.621796,64.583336,32.238979,1192464
1994-10-17,64.423080,65.224358,64.102562,64.583336,32.238979,1578096
1994-10-18,64.583336,64.583336,63.621796,63.942307,31.918961,1411566
1994-10-19,63.942307,64.903847,63.461536,64.423080,32.158955,1532700
1994-10-20,64.102562,64.102562,62.179485,62.820515,31.358974,2320110
1994-10-21,62.820515,62.820515,60.737179,60.737179,30.319017,3972852
1994-10-24,60.897434,61.698719,60.737179,61.378204,30.639013,2653092
1994-10-25,61.057693,62.339745,61.057693,61.217949,30.559008,2035800
1994-10-26,61.858974,61.858974,61.217949,61.378204,30.639013,1761396
1994-10-27,61.378204,61.858974,61.057693,61.698719,30.799004,1598766
1994-10-28,62.019230,63.461536,61.858974,63.301281,31.598980,1913262
1994-10-31,63.141026,63.301281,62.500000,62.660255,31.278996,1425996
1994-11-01,62.500000,62.980770,62.019230,62.179485,31.038994,1146912
1994-11-02,61.858974,62.660255,61.217949,61.858974,30.878998,1507584
1994-11-03,62.179485,62.179485,61.538464,62.179485,31.038994,996528
1994-11-04,62.820515,62.820515,61.378204,61.538464,30.719006,1210014
1994-11-07,61.378204,62.500000,61.217949,61.858974,30.878998,991302
1994-11-08,62.179485,63.621796,62.019230,62.980770,31.438992,1342302
1994-11-09,63.782051,63.942307,62.339745,62.500000,31.198996,1447056
1994-11-10,62.980770,63.461536,62.500000,62.500000,31.198996,1081236
1994-11-11,62.019230,62.980770,62.019230,62.500000,31.198996,843180
1994-11-14,62.660255,62.980770,62.339745,62.500000,31.198996,1057290
1994-11-15,62.339745,63.141026,61.538464,62.500000,31.198996,1311336
1994-11-16,62.980770,63.301281,62.500000,63.141026,31.518982,1150032
1994-11-17,63.301281,63.461536,61.698719,62.500000,31.198996,1661322
1994-11-18,62.339745,62.820515,61.698719,62.500000,31.198996,2956902
1994-11-21,62.339745,62.339745,60.737179,60.737179,30.319017,1585272
1994-11-22,60.416668,60.897434,59.615383,59.615383,29.759037,2389608
1994-11-23,58.974358,59.615383,58.173077,59.294872,29.599035,3855306
1994-11-25,58.974358,59.455128,58.814102,59.294872,29.599035,682890
1994-11-28,59.294872,60.576923,59.294872,60.576923,30.239019,1590186
1994-11-29,60.256409,60.416668,59.455128,59.775642,29.839046,1673100
1994-11-30,60.256409,60.576923,58.974358,58.974358,29.439035,1712178
1994-12-01,59.134617,59.294872,58.173077,58.493591,29.199070,1555944
1994-12-02,58.493591,60.576923,58.173077,60.416668,30.159018,1743300
1994-12-05,60.737179,61.217949,59.615383,60.096153,29.999027,1351584
1994-12-06,59.775642,60.256409,58.974358,59.615383,29.759037,1591200
1994-12-07,59.134617,60.737179,59.134617,60.737179,30.319017,1291446
1994-12-08,60.737179,61.057693,59.134617,59.134617,29.519047,1708512
1994-12-09,59.615383,60.256409,58.653847,60.096153,29.999027,2102100
1994-12-12,60.096153,60.737179,59.615383,60.737179,30.319017,1761708
1994-12-13,61.057693,61.858974,60.897434,61.378204,30.639013,2041572
1994-12-14,61.698719,62.820515,61.698719,62.500000,31.198996,2156622
1994-12-15,62.339745,62.980770,62.179485,62.820515,31.358974,1872858
1994-12-16,63.301281,64.583336,62.980770,64.423080,32.158955,6123780
1994-12-19,64.262817,64.423080,63.942307,64.102562,31.998960,1893918
1994-12-20,64.423080,64.423080,63.461536,63.782051,31.838966,1739712
1994-12-21,63.461536,64.583336,63.461536,63.942307,31.918961,2228226
1994-12-22,63.782051,65.384613,63.782051,64.743591,32.318962,1667952
1994-12-23,64.102562,64.423080,63.782051,63.782051,32.099590,848094
1994-12-27,64.262817,65.705132,63.782051,65.705132,33.067406,1367964
1994-12-28,65.705132,66.025642,65.064102,65.544868,32.986759,1154322
1994-12-29,65.384613,66.506409,65.224358,66.185898,33.309372,1567020
1994-12-30,66.185898,66.346153,65.384613,65.384613,32.906109,1038414
1995-01-03,65.064102,65.384613,64.262817,65.384613,32.906109,1546584
1995-01-04,65.384613,66.025642,65.064102,65.384613,32.906109,1318746
1995-01-05,65.064102,66.185898,65.064102,65.544868,32.986759,1427088
1995-01-06,65.384613,66.185898,65.064102,65.224358,32.825455,1271010
1995-01-09,64.903847,65.224358,64.583336,64.583336,32.502857,1102140
1995-01-10,64.583336,66.025642,64.583336,65.064102,32.744801,1559610
1995-01-11,65.224358,66.025642,65.064102,66.025642,33.228714,1374594
1995-01-12,65.865387,66.025642,65.544868,65.865387,33.148048,1056354
1995-01-13,66.025642,66.666664,66.025642,66.666664,33.551323,1309776
1995-01-16,66.666664,67.948715,66.506409,67.467949,33.954586,1749540
1995-01-17,66.987183,66.987183,66.346153,66.666664,33.551323,1858740
1995-01-18,66.506409,67.147438,66.506409,66.987183,33.712620,1527318
1995-01-19,66.506409,66.666664,65.224358,65.384613,32.906109,1903980
1995-01-20,65.064102,65.544868,64.583336,65.384613,32.906109,2897310
1995-01-23,64.583336,64.903847,63.942307,64.423080,32.422192,2023866
1995-01-24,64.903847,65.384613,64.423080,64.583336,32.502857,1354392
1995-01-25,64.583336,65.384613,64.262817,65.064102,32.744801,1345578
1995-01-26,65.224358,65.544868,65.064102,65.384613,32.906109,1403454
1995-01-27,65.705132,66.025642,64.583336,64.743591,32.583492,1068990
1995-01-30,64.743591,65.544868,64.423080,65.544868,32.986759,846456
1995-01-31,65.705132,66.346153,65.544868,66.025642,33.228714,1128504
1995-02-01,66.185898,66.185898,65.064102,65.544868,32.986759,1301040
1995-02-02,65.224358,65.705132,65.064102,65.705132,33.067406,1032798
1995-02-03,66.025642,67.467949,66.025642,66.826920,33.631966,1979328
1995-02-06,67.147438,67.147438,66.506409,66.666664,33.551323,1501812
1995-02-07,66.666664,66.826920,66.346153,66.666664,33.551323,1181388
1995-02-08,66.506409,66.987183,66.346153,66.666664,33.551323,1039896
1995-02-09,66.666664,66.987183,66.346153,66.987183,33.712620,1074294
1995-02-10,67.147438,67.628204,66.506409,66.826920,33.631966,1189344
1995-02-13,66.826920,67.788460,66.506409,67.467949,33.954586,977262
1995-02-14,67.307693,67.467949,66.987183,67.467949,33.954586,1256190
1995-02-15,67.788460,69.070511,67.467949,68.750000,34.599800,2025114
1995-02-16,69.230766,69.391029,68.750000,69.391029,34.922409,2598336
1995-02-17,69.391029,69.551285,68.589745,68.750000,34.599800,3287310
1995-02-21,69.070511,69.230766,68.429489,69.070511,34.761105,1365156
1995-02-22,69.230766,70.993591,69.070511,70.673080,35.567619,2122770
1995-02-23,70.993591,71.794868,70.673080,70.993591,35.728939,2910648
1995-02-24,70.673080,71.153847,69.871796,70.192307,35.325668,1832454
1995-02-27,70.032051,70.032051,68.589745,68.750000,34.599800,1734564
1995-02-28,68.589745,70.352562,68.429489,70.192307,35.325668,1350492
1995-03-01,69.391029,69.871796,68.910255,69.391029,35.185905,1496196
1995-03-02,69.230766,69.391029,67.788460,68.108971,34.535809,1558362
1995-03-03,67.788460,68.108971,67.467949,67.948715,34.454559,958308
1995-03-06,67.307693,67.788460,67.147438,67.628204,34.292038,1687530
1995-03-07,67.628204,67.948715,66.666664,67.467949,34.210781,1571700
1995-03-08,67.467949,68.589745,67.467949,68.269234,34.617085,2011230
1995-03-09,68.108971,68.429489,66.987183,68.269234,34.617085,1120704
1995-03-10,68.589745,70.352562,68.429489,70.192307,35.592209,2052102
1995-03-13,70.192307,70.833336,69.871796,70.032051,35.510952,1261650
1995-03-14,70.512817,70.993591,70.192307,70.512817,35.754734,1281384
1995-03-15,70.512817,70.673080,68.750000,68.910255,34.942120,1538862
1995-03-16,68.589745,70.512817,68.589745,70.352562,35.673450,1547988
1995-03-17,70.352562,70.352562,69.391029,69.551285,35.267170,3503058
1995-03-20,69.551285,69.711540,68.910255,69.391029,35.185905,1258920
1995-03-21,69.230766,70.352562,69.070511,69.711540,35.348431,1836744
1995-03-22,69.711540,70.032051,68.750000,70.032051,35.510952,1099956
1995-03-23,69.711540,70.192307,69.551285,69.871796,35.429672,1551654
1995-03-24,70.192307,70.673080,69.871796,70.512817,35.754734,1566942
1995-03-27,70.673080,70.833336,69.711540,70.032051,35.510952,1152684
1995-03-28,70.032051,70.673080,70.032051,70.352562,35.673450,969228
1995-03-29,70.512817,70.993591,69.871796,70.512817,35.754734,1737294
1995-03-30,70.673080,70.673080,69.330933,70.192307,35.592209,1178034
1995-03-31,69.871796,69.871796,69.070511,69.230766,35.104645,1501344
1995-04-03,69.711540,70.032051,69.391029,70.032051,35.510952,1381770
1995-04-04,69.551285,70.352562,69.551285,70.352562,35.673450,1649934
1995-04-05,70.192307,70.352562,69.871796,70.352562,35.673450,917280
1995-04-06,70.512817,71.153847,70.352562,70.833336,35.917263,1143090
1995-04-07,70.833336,71.153847,70.192307,70.352562,35.673450,1337232
1995-04-10,70.032051,70.833336,70.032051,70.512817,35.754734,784134
1995-04-11,70.673080,70.993591,69.871796,70.192307,35.592209,1142544
1995-04-12,70.192307,70.192307,69.391029,70.192307,35.592209,871884
1995-04-13,70.352562,70.512817,69.871796,70.512817,35.754734,1128894
1995-04-17,70.993591,71.314102,69.070511,69.070511,35.023384,1713426
1995-04-18,69.711540,69.871796,68.750000,69.230766,35.104645,1673568
1995-04-19,69.551285,70.352562,68.429489,70.192307,35.592209,1472016
1995-04-20,70.352562,70.512817,69.070511,69.230766,35.104645,1499316
1995-04-21,69.871796,70.512817,69.551285,70.512817,35.754734,2731092
1995-04-24,70.352562,71.474358,69.871796,71.153847,36.079769,1589016
1995-04-25,71.153847,71.474358,70.512817,71.474358,36.242294,1483170
1995-04-26,71.794868,72.916664,71.314102,71.634613,36.323566,1490970
1995-04-27,71.314102,72.435898,71.314102,72.275642,36.648594,1804920
1995-04-28,72.275642,72.756409,71.794868,71.794868,36.404808,1984554
1995-05-01,71.794868,72.435898,71.794868,72.275642,36.648594,1347840
1995-05-02,71.955132,72.435898,71.794868,72.115387,36.567352,1305096
1995-05-03,72.275642,73.237183,72.275642,72.596153,36.811131,1691274
1995-05-04,72.756409,74.198715,72.435898,73.237183,37.136162,2134236
1995-05-05,74.038460,74.198715,73.237183,73.557693,37.298687,1563198
1995-05-08,73.237183,75.000000,72.596153,75.000000,38.030025,1532778
1995-05-09,75.000000,75.320511,74.358971,75.160255,38.111305,1642368
1995-05-10,75.160255,75.961540,74.519234,75.801285,38.436333,3006978
1995-05-11,75.961540,75.961540,74.679489,74.839745,37.948769,1619748
1995-05-12,74.358971,75.641029,74.198715,75.641029,38.355068,2106234
1995-05-15,75.000000,75.000000,73.557693,73.878204,37.461227,2570724
1995-05-16,74.038460,74.519234,72.756409,72.916664,36.973629,2168010
1995-05-17,73.397438,73.878204,73.237183,73.717949,37.379951,1531998
1995-05-18,73.557693,74.358971,72.275642,72.435898,36.729870,1916304
1995-05-19,72.275642,72.596153,71.794868,72.435898,36.729870,3435900
1995-05-22,72.756409,73.397438,72.596153,73.237183,37.136162,1489722
1995-05-23,73.397438,73.878204,72.756409,73.878204,37.461227,1411800
1995-05-24,73.717949,74.198715,72.435898,73.237183,37.136162,1796106
1995-05-25,73.076920,73.076920,71.474358,72.435898,36.729870,1785810
1995-05-26,72.115387,72.596153,71.474358,72.275642,36.648594,1567332
1995-05-30,72.275642,72.756409,71.794868,72.596153,36.811131,1282554
1995-05-31,72.916664,74.358971,72.596153,74.358971,37.704994,1477086
1995-06-01,74.198715,74.679489,73.397438,74.358971,37.704994,1748448
1995-06-02,74.038460,74.839745,72.435898,72.756409,36.892395,1611714
1995-06-05,72.596153,74.198715,72.435898,74.198715,37.623726,1765218
1995-06-06,74.198715,74.519234,73.717949,73.878204,37.461227,2079012
1995-06-07,73.397438,73.717949,73.076920,73.557693,37.298687,1190748
1995-06-08,73.557693,73.717949,72.916664,72.916664,36.973629,927186
1995-06-09,72.756409,73.076920,71.153847,71.314102,36.161037,2475486
1995-06-12,71.474358,72.756409,71.474358,72.756409,36.892395,1427868
1995-06-13,73.237183,73.717949,72.916664,73.717949,37.379951,1141140
1995-06-14,73.397438,74.198715,73.076920,74.038460,37.542465,1042470
1995-06-15,74.038460,74.679489,73.717949,74.038460,37.542465,1174368
1995-06-16,74.198715,74.519234,73.397438,73.557693,37.298687,3862482
1995-06-19,73.397438,74.198715,73.397438,74.198715,37.623726,1289028
1995-06-20,74.038460,74.198715,73.076920,73.397438,37.217426,2000622
1995-06-21,73.237183,74.198715,73.076920,73.237183,37.136162,1477398
1995-06-22,73.717949,73.878204,73.237183,73.397438,37.217426,2292420
1995-06-23,73.076920,73.557693,72.756409,73.237183,37.136162,1569906
1995-06-26,73.237183,73.557693,72.596153,72.916664,36.973629,1349400
1995-06-27,73.076920,73.557693,72.596153,72.756409,36.892395,1741272
1995-06-28,73.076920,73.397438,72.115387,72.756409,36.892395,1954524
1995-06-29,72.596153,73.076920,71.314102,71.794868,36.404808,2053428
1995-06-30,71.474358,72.435898,71.474358,72.275642,36.918900,1454388
1995-07-03,72.435898,73.237183,72.275642,73.157051,37.369141,774930
1995-07-05,73.237183,74.358971,73.237183,74.038460,37.819347,1797900
1995-07-06,74.198715,75.641029,73.717949,75.641029,38.637951,1688466
1995-07-07,75.480766,76.923080,75.320511,76.923080,39.292839,2354274
1995-07-10,76.923080,76.923080,76.282051,76.602562,39.129116,1250886
1995-07-11,76.121796,76.762817,75.480766,75.641029,38.637951,1202682
1995-07-12,75.160255,76.121796,74.839745,75.801285,38.719810,1435122
1995-07-13,75.320511,75.480766,74.679489,75.000000,38.310535,1402362
1995-07-14,74.679489,75.480766,74.358971,74.519234,38.064930,1235364
1995-07-17,74.519234,76.442307,74.038460,76.282051,38.965401,1400100
1995-07-18,76.121796,77.083336,75.480766,75.641029,38.637951,1557192
1995-07-19,75.480766,76.762817,73.237183,74.519234,38.064930,3135132
1995-07-20,74.358971,76.121796,74.358971,76.121796,38.883545,1635972
1995-07-21,76.121796,76.923080,75.320511,76.762817,39.210979,3815136
1995-07-24,76.762817,77.564102,76.282051,76.442307,39.047241,1609998
1995-07-25,76.442307,77.083336,75.801285,76.442307,39.047241,1579422
1995-07-26,76.762817,76.762817,75.801285,75.961540,38.801674,1750554
1995-07-27,76.442307,76.923080,75.961540,75.961540,38.801674,1690260
1995-07-28,76.121796,76.121796,75.000000,75.320511,38.474236,1159704
1995-07-31,75.961540,76.602562,75.320511,75.641029,38.637951,1384578
1995-08-01,75.641029,75.801285,74.679489,75.160255,38.392372,1367574
1995-08-02,75.961540,76.282051,73.397438,73.557693,37.573765,2282046
1995-08-03,73.237183,73.878204,72.916664,73.557693,37.573765,1783860
1995-08-04,74.038460,74.679489,73.557693,73.878204,37.737488,1403142
1995-08-07,74.358971,75.320511,74.038460,75.320511,38.474236,785304
1995-08-08,75.320511,75.641029,75.000000,75.641029,38.637951,1021410
1995-08-09,75.641029,75.641029,74.839745,75.160255,38.392372,991926
1995-08-10,75.160255,75.320511,74.038460,74.358971,37.983078,1252290
1995-08-11,74.198715,74.358971,73.237183,74.038460,37.819347,954174
1995-08-14,74.038460,75.320511,73.878204,75.160255,38.392372,1021332
1995-08-15,75.000000,75.480766,74.198715,75.160255,38.392372,1162824
1995-08-16,74.839745,75.480766,74.198715,74.679489,38.146782,1120860
1995-08-17,74.679489,74.839745,73.717949,73.878204,37.737488,1420068
1995-08-18,74.038460,74.358971,73.237183,73.397438,37.491928,2203734
1995-08-21,73.717949,74.679489,73.717949,73.717949,37.655636,1327326
1995-08-22,73.878204,73.878204,73.237183,73.717949,37.655636,1248234
1995-08-23,73.557693,73.878204,73.076920,73.397438,37.491928,1316016
1995-08-24,73.557693,74.198715,73.397438,74.038460,37.819347,1016262
1995-08-25,74.038460,75.160255,74.038460,74.839745,38.228653,1073826
1995-08-28,75.000000,75.320511,74.839745,75.320511,38.474236,927966
1995-08-29,75.160255,75.641029,75.160255,75.480766,38.556114,1019928
1995-08-30,75.480766,75.801285,75.160255,75.641029,38.637951,874302
1995-08-31,75.641029,75.641029,75.000000,75.480766,38.556114,1004328
1995-09-01,75.320511,75.641029,75.000000,75.320511,38.474236,1349088
1995-09-05,75.641029,75.641029,74.839745,75.320511,38.474236,1250808
1995-09-06,75.480766,76.121796,75.320511,76.121796,38.883545,1208220
1995-09-07,76.121796,76.121796,75.320511,75.801285,38.719810,1096914
1995-09-08,75.801285,75.961540,75.160255,75.320511,38.474236,994734
1995-09-11,75.320511,75.801285,75.320511,75.480766,38.556114,753402
1995-09-12,76.282051,76.923080,75.801285,76.923080,39.292839,2929524
1995-09-13,76.442307,77.884613,76.282051,77.724358,39.702122,2169414
1995-09-14,77.884613,80.448715,77.884613,79.967949,40.848167,2409966
1995-09-15,80.608971,81.891029,80.128204,81.891029,41.830486,4081818
1995-09-18,81.250000,81.410255,79.647438,79.967949,40.848167,1882764
1995-09-19,79.967949,79.967949,78.525642,79.487183,40.602592,1824888
1995-09-20,79.807693,79.967949,79.006409,79.487183,40.602592,1231464
1995-09-21,79.487183,79.967949,78.846153,79.647438,40.684456,1460784
1995-09-22,79.166664,81.410255,79.006409,80.769234,41.257458,1980888
1995-09-25,81.250000,82.852562,81.089745,82.532051,42.157944,1524276
1995-09-26,82.051285,82.532051,81.730766,82.371796,42.076069,2141256
1995-09-27,81.089745,82.051285,80.128204,81.410255,41.851990,1963806
1995-09-28,81.089745,81.570511,80.288460,81.089745,41.687225,1260558
1995-09-29,81.250000,82.211540,81.089745,81.730766,42.016762,1392846
1995-10-02,81.410255,82.371796,81.250000,81.410255,41.851990,1332240
1995-10-03,81.410255,82.211540,80.448715,80.929489,41.604847,1852656
1995-10-04,80.769234,82.051285,80.608971,81.570511,41.934376,1679808
1995-10-05,81.570511,81.570511,80.448715,80.769234,41.522438,1277796
1995-10-06,80.448715,80.769234,79.967949,80.608971,41.440060,1901562
1995-10-09,80.448715,80.929489,80.288460,80.608971,41.440060,976560
1995-10-10,79.807693,80.608971,79.647438,80.288460,41.275291,1797042
1995-10-11,79.967949,80.288460,79.326920,79.647438,40.945740,1532154
1995-10-12,79.807693,81.089745,79.647438,80.608971,41.440060,1261104
1995-10-13,81.089745,81.730766,80.769234,80.769234,41.522438,1368744
